Orthogroup	NBI_Gossypium_hirsutum_v1.1	Zea_mays.B73_RefGen_v4
OG0002427	 Gh_A11G1923	Zm00001d013173
OG0002427	 Gh_A11G1923	 Zm00001d034198
OG0002427	 Gh_A11G1923	 Zm00001d030181
OG0002427	 Gh_D06G0201	Zm00001d013173
OG0002427	 Gh_D06G0201	 Zm00001d034198
OG0002427	 Gh_D06G0201	 Zm00001d030181
OG0002427	 Gh_A06G0208	Zm00001d013173
OG0002427	 Gh_A06G0208	 Zm00001d034198
OG0002427	 Gh_A06G0208	 Zm00001d030181
OG0002427	 Gh_A01G2070	Zm00001d013173
OG0002427	 Gh_A01G2070	 Zm00001d034198
OG0002427	 Gh_A01G2070	 Zm00001d030181
OG0002427	 Gh_D01G1066	Zm00001d013173
OG0002427	 Gh_D01G1066	 Zm00001d034198
OG0002427	 Gh_D01G1066	 Zm00001d030181
OG0002428	Gh_A12G2202	Zm00001d035902
OG0002428	Gh_A12G2202	 Zm00001d035901
OG0002428	Gh_A12G2202	 Zm00001d045578
OG0002428	Gh_A12G2202	 Zm00001d045577
OG0002428	Gh_A12G2202	 Zm00001d054084
OG0002428	 Gh_D12G2381	Zm00001d035902
OG0002428	 Gh_D12G2381	 Zm00001d035901
OG0002428	 Gh_D12G2381	 Zm00001d045578
OG0002428	 Gh_D12G2381	 Zm00001d045577
OG0002428	 Gh_D12G2381	 Zm00001d054084
OG0002428	 Gh_A08G0947	Zm00001d035902
OG0002428	 Gh_A08G0947	 Zm00001d035901
OG0002428	 Gh_A08G0947	 Zm00001d045578
OG0002428	 Gh_A08G0947	 Zm00001d045577
OG0002428	 Gh_A08G0947	 Zm00001d054084
OG0002428	 Gh_D08G1156	Zm00001d035902
OG0002428	 Gh_D08G1156	 Zm00001d035901
OG0002428	 Gh_D08G1156	 Zm00001d045578
OG0002428	 Gh_D08G1156	 Zm00001d045577
OG0002428	 Gh_D08G1156	 Zm00001d054084
OG0002428	 Gh_D03G0828	Zm00001d035902
OG0002428	 Gh_D03G0828	 Zm00001d035901
OG0002428	 Gh_D03G0828	 Zm00001d045578
OG0002428	 Gh_D03G0828	 Zm00001d045577
OG0002428	 Gh_D03G0828	 Zm00001d054084
OG0002428	 Gh_A02G0937	Zm00001d035902
OG0002428	 Gh_A02G0937	 Zm00001d035901
OG0002428	 Gh_A02G0937	 Zm00001d045578
OG0002428	 Gh_A02G0937	 Zm00001d045577
OG0002428	 Gh_A02G0937	 Zm00001d054084
OG0002428	 Gh_A11G0153	Zm00001d035902
OG0002428	 Gh_A11G0153	 Zm00001d035901
OG0002428	 Gh_A11G0153	 Zm00001d045578
OG0002428	 Gh_A11G0153	 Zm00001d045577
OG0002428	 Gh_A11G0153	 Zm00001d054084
OG0002428	 Gh_D11G0167	Zm00001d035902
OG0002428	 Gh_D11G0167	 Zm00001d035901
OG0002428	 Gh_D11G0167	 Zm00001d045578
OG0002428	 Gh_D11G0167	 Zm00001d045577
OG0002428	 Gh_D11G0167	 Zm00001d054084
OG0002429	Gh_D04G1562	Zm00001d035304
OG0002429	Gh_D04G1562	 Zm00001d041725
OG0002429	 Gh_A04G1012	Zm00001d035304
OG0002429	 Gh_A04G1012	 Zm00001d041725
OG0002429	 Gh_A03G1598	Zm00001d035304
OG0002429	 Gh_A03G1598	 Zm00001d041725
OG0002429	 Gh_D02G2435	Zm00001d035304
OG0002429	 Gh_D02G2435	 Zm00001d041725
OG0002429	 Gh_A06G0203	Zm00001d035304
OG0002429	 Gh_A06G0203	 Zm00001d041725
OG0002429	 Gh_D06G0196	Zm00001d035304
OG0002429	 Gh_D06G0196	 Zm00001d041725
OG0002429	Gh_A12G2504	Zm00001d037252
OG0002429	 Gh_D12G2631	Zm00001d037252
OG0002430	Gh_A06G1327	Zm00001d043768
OG0002430	Gh_D07G2256	Zm00001d009810
OG0002430	Gh_D07G2256	 Zm00001d027804
OG0002430	 Gh_A07G2043	Zm00001d009810
OG0002430	 Gh_A07G2043	 Zm00001d027804
OG0002431	Gh_D13G2010	Zm00001d020180
OG0002431	 Gh_A13G1647	Zm00001d020180
OG0002431	 Gh_D05G0475	Zm00001d020180
OG0002431	 Gh_A05G0359	Zm00001d020180
OG0002431	 Gh_D06G0961	Zm00001d020180
OG0002431	 Gh_A06G0828	Zm00001d020180
OG0002431	 Gh_D10G0630	Zm00001d020180
OG0002431	 Gh_A10G0585	Zm00001d020180
OG0002432	Gh_D05G1155	Zm00001d015566
OG0002432	 Gh_A05G1038	Zm00001d015566
OG0002432	Gh_A07G0315	Zm00001d002084
OG0002432	 Gh_D07G0372	Zm00001d002084
OG0002433	Gh_Sca016201G01	Zm00001d005834
OG0002433	Gh_Sca016201G01	 Zm00001d014224
OG0002433	Gh_Sca016201G01	 Zm00001d048293
OG0002433	Gh_Sca016201G01	 Zm00001d027875
OG0002433	 Gh_A06G1694	Zm00001d005834
OG0002433	 Gh_A06G1694	 Zm00001d014224
OG0002433	 Gh_A06G1694	 Zm00001d048293
OG0002433	 Gh_A06G1694	 Zm00001d027875
OG0002433	 Gh_D06G2065	Zm00001d005834
OG0002433	 Gh_D06G2065	 Zm00001d014224
OG0002433	 Gh_D06G2065	 Zm00001d048293
OG0002433	 Gh_D06G2065	 Zm00001d027875
OG0002433	 Gh_A05G1139	Zm00001d005834
OG0002433	 Gh_A05G1139	 Zm00001d014224
OG0002433	 Gh_A05G1139	 Zm00001d048293
OG0002433	 Gh_A05G1139	 Zm00001d027875
OG0002433	 Gh_A13G1659	Zm00001d005834
OG0002433	 Gh_A13G1659	 Zm00001d014224
OG0002433	 Gh_A13G1659	 Zm00001d048293
OG0002433	 Gh_A13G1659	 Zm00001d027875
OG0002433	 Gh_D13G2022	Zm00001d005834
OG0002433	 Gh_D13G2022	 Zm00001d014224
OG0002433	 Gh_D13G2022	 Zm00001d048293
OG0002433	 Gh_D13G2022	 Zm00001d027875
OG0002433	 Gh_D05G0404	Zm00001d005834
OG0002433	 Gh_D05G0404	 Zm00001d014224
OG0002433	 Gh_D05G0404	 Zm00001d048293
OG0002433	 Gh_D05G0404	 Zm00001d027875
OG0002433	 Gh_A05G0302	Zm00001d005834
OG0002433	 Gh_A05G0302	 Zm00001d014224
OG0002433	 Gh_A05G0302	 Zm00001d048293
OG0002433	 Gh_A05G0302	 Zm00001d027875
OG0002433	 Gh_Sca039063G01	Zm00001d005834
OG0002433	 Gh_Sca039063G01	 Zm00001d014224
OG0002433	 Gh_Sca039063G01	 Zm00001d048293
OG0002433	 Gh_Sca039063G01	 Zm00001d027875
OG0002433	 Gh_D06G0895	Zm00001d005834
OG0002433	 Gh_D06G0895	 Zm00001d014224
OG0002433	 Gh_D06G0895	 Zm00001d048293
OG0002433	 Gh_D06G0895	 Zm00001d027875
OG0002433	 Gh_A06G0760	Zm00001d005834
OG0002433	 Gh_A06G0760	 Zm00001d014224
OG0002433	 Gh_A06G0760	 Zm00001d048293
OG0002433	 Gh_A06G0760	 Zm00001d027875
OG0002434	Gh_Sca006756G03	Zm00001d000260
OG0002434	Gh_Sca006756G03	 ZemaCp007
OG0002434	 Gh_Sca007035G01	Zm00001d000260
OG0002434	 Gh_Sca007035G01	 ZemaCp007
OG0002434	 Gh_D08G1214	Zm00001d000260
OG0002434	 Gh_D08G1214	 ZemaCp007
OG0002434	 Gh_D05G3783	Zm00001d000260
OG0002434	 Gh_D05G3783	 ZemaCp007
OG0002434	 Gh_D08G1215	Zm00001d000260
OG0002434	 Gh_D08G1215	 ZemaCp007
OG0002436	Gh_Sca175164G01	Zm00001d005253
OG0002437	Gh_A12G0924	Zm00001d018712
OG0002437	 Gh_D12G1014	Zm00001d018712
OG0002437	 Gh_D08G1493	Zm00001d018712
OG0002437	 Gh_A08G1210	Zm00001d018712
OG0002437	 Gh_D08G1872	Zm00001d018712
OG0002437	 Gh_A08G1565	Zm00001d018712
OG0002437	 Gh_A03G2012	Zm00001d018712
OG0002437	 Gh_D03G1517	Zm00001d018712
OG0002437	 Gh_D12G2199	Zm00001d018712
OG0002437	 Gh_A12G2021	Zm00001d018712
OG0002437	 Gh_Sca040505G01	Zm00001d018712
OG0002438	Gh_D05G0023	Zm00001d004095
OG0002438	Gh_D05G0023	 Zm00001d025141
OG0002438	Gh_D05G0023	 Zm00001d024522
OG0002438	 Gh_A05G0019	Zm00001d004095
OG0002438	 Gh_A05G0019	 Zm00001d025141
OG0002438	 Gh_A05G0019	 Zm00001d024522
OG0002438	 Gh_D13G2183	Zm00001d004095
OG0002438	 Gh_D13G2183	 Zm00001d025141
OG0002438	 Gh_D13G2183	 Zm00001d024522
OG0002438	 Gh_A13G1818	Zm00001d004095
OG0002438	 Gh_A13G1818	 Zm00001d025141
OG0002438	 Gh_A13G1818	 Zm00001d024522
OG0002439	Gh_A06G1254	Zm00001d018286
OG0002439	Gh_A06G1254	 Zm00001d025279
OG0002439	Gh_A06G1254	 Zm00001d014523
OG0002439	Gh_A06G1254	 Zm00001d008184
OG0002439	 Gh_D06G1577	Zm00001d018286
OG0002439	 Gh_D06G1577	 Zm00001d025279
OG0002439	 Gh_D06G1577	 Zm00001d014523
OG0002439	 Gh_D06G1577	 Zm00001d008184
OG0002439	Gh_Sca005308G03	Zm00001d009077
OG0002439	 Gh_A01G0215	Zm00001d009077
OG0002439	 Gh_A09G0611	Zm00001d009077
OG0002439	 Gh_D09G0609	Zm00001d009077
OG0002440	Gh_D11G3183	Zm00001d033215
OG0002440	Gh_D11G3183	 Zm00001d013676
OG0002440	Gh_D11G3183	 Zm00001d031092
OG0002440	 Gh_A11G2828	Zm00001d033215
OG0002440	 Gh_A11G2828	 Zm00001d013676
OG0002440	 Gh_A11G2828	 Zm00001d031092
OG0002440	 Gh_D09G1256	Zm00001d033215
OG0002440	 Gh_D09G1256	 Zm00001d013676
OG0002440	 Gh_D09G1256	 Zm00001d031092
OG0002440	 Gh_A01G1710	Zm00001d033215
OG0002440	 Gh_A01G1710	 Zm00001d013676
OG0002440	 Gh_A01G1710	 Zm00001d031092
OG0002440	 Gh_D01G1961	Zm00001d033215
OG0002440	 Gh_D01G1961	 Zm00001d013676
OG0002440	 Gh_D01G1961	 Zm00001d031092
OG0002440	 Gh_A04G0462	Zm00001d033215
OG0002440	 Gh_A04G0462	 Zm00001d013676
OG0002440	 Gh_A04G0462	 Zm00001d031092
OG0002441	Gh_A04G0114	Zm00001d042478
OG0002441	 Gh_D05G3607	Zm00001d042478
OG0002441	 Gh_A01G0646	Zm00001d042478
OG0002441	 Gh_D01G0665	Zm00001d042478
OG0002441	 Gh_D13G1445	Zm00001d042478
OG0002441	 Gh_A13G1158	Zm00001d042478
OG0002442	Gh_D13G1237	Zm00001d007269
OG0002442	Gh_D13G1237	 Zm00001d041782
OG0002442	Gh_D13G1237	 Zm00001d028737
OG0002442	Gh_D13G1237	 Zm00001d027968
OG0002442	Gh_D13G1237	 Zm00001d023950
OG0002442	 Gh_A13G0989	Zm00001d007269
OG0002442	 Gh_A13G0989	 Zm00001d041782
OG0002442	 Gh_A13G0989	 Zm00001d028737
OG0002442	 Gh_A13G0989	 Zm00001d027968
OG0002442	 Gh_A13G0989	 Zm00001d023950
OG0002442	 Gh_A05G2365	Zm00001d007269
OG0002442	 Gh_A05G2365	 Zm00001d041782
OG0002442	 Gh_A05G2365	 Zm00001d028737
OG0002442	 Gh_A05G2365	 Zm00001d027968
OG0002442	 Gh_A05G2365	 Zm00001d023950
OG0002442	 Gh_D05G2630	Zm00001d007269
OG0002442	 Gh_D05G2630	 Zm00001d041782
OG0002442	 Gh_D05G2630	 Zm00001d028737
OG0002442	 Gh_D05G2630	 Zm00001d027968
OG0002442	 Gh_D05G2630	 Zm00001d023950
OG0002442	 Gh_D01G1291	Zm00001d007269
OG0002442	 Gh_D01G1291	 Zm00001d041782
OG0002442	 Gh_D01G1291	 Zm00001d028737
OG0002442	 Gh_D01G1291	 Zm00001d027968
OG0002442	 Gh_D01G1291	 Zm00001d023950
OG0002442	 Gh_A01G1163	Zm00001d007269
OG0002442	 Gh_A01G1163	 Zm00001d041782
OG0002442	 Gh_A01G1163	 Zm00001d028737
OG0002442	 Gh_A01G1163	 Zm00001d027968
OG0002442	 Gh_A01G1163	 Zm00001d023950
OG0002442	 Gh_Sca122583G01	Zm00001d007269
OG0002442	 Gh_Sca122583G01	 Zm00001d041782
OG0002442	 Gh_Sca122583G01	 Zm00001d028737
OG0002442	 Gh_Sca122583G01	 Zm00001d027968
OG0002442	 Gh_Sca122583G01	 Zm00001d023950
OG0002443	Gh_D07G0736	Zm00001d014727
OG0002443	 Gh_D13G0707	Zm00001d014727
OG0002443	 Gh_A13G0626	Zm00001d014727
OG0002444	Gh_A09G0108	Zm00001d048111
OG0002444	 Gh_D09G0104	Zm00001d048111
OG0002444	 Gh_A05G3199	Zm00001d048111
OG0002444	 Gh_D04G0406	Zm00001d048111
OG0002445	Gh_A03G0903	Zm00001d014455
OG0002445	Gh_A03G0903	 Zm00001d015411
OG0002445	Gh_A03G0903	 Zm00001d048109
OG0002445	Gh_A03G0903	 Zm00001d028185
OG0002445	 Gh_D02G1286	Zm00001d014455
OG0002445	 Gh_D02G1286	 Zm00001d015411
OG0002445	 Gh_D02G1286	 Zm00001d048109
OG0002445	 Gh_D02G1286	 Zm00001d028185
OG0002445	 Gh_D13G0831	Zm00001d014455
OG0002445	 Gh_D13G0831	 Zm00001d015411
OG0002445	 Gh_D13G0831	 Zm00001d048109
OG0002445	 Gh_D13G0831	 Zm00001d028185
OG0002445	 Gh_A13G0709	Zm00001d014455
OG0002445	 Gh_A13G0709	 Zm00001d015411
OG0002445	 Gh_A13G0709	 Zm00001d048109
OG0002445	 Gh_A13G0709	 Zm00001d028185
OG0002445	 Gh_D07G0696	Zm00001d014455
OG0002445	 Gh_D07G0696	 Zm00001d015411
OG0002445	 Gh_D07G0696	 Zm00001d048109
OG0002445	 Gh_D07G0696	 Zm00001d028185
OG0002445	 Gh_A12G1638	Zm00001d014455
OG0002445	 Gh_A12G1638	 Zm00001d015411
OG0002445	 Gh_A12G1638	 Zm00001d048109
OG0002445	 Gh_A12G1638	 Zm00001d028185
OG0002445	 Gh_D12G1781	Zm00001d014455
OG0002445	 Gh_D12G1781	 Zm00001d015411
OG0002445	 Gh_D12G1781	 Zm00001d048109
OG0002445	 Gh_D12G1781	 Zm00001d028185
OG0002446	Gh_A08G1665	Zm00001d018916
OG0002446	 Gh_D08G2014	Zm00001d018916
OG0002446	Gh_Sca121096G01	Zm00001d006850
OG0002446	Gh_Sca121096G01	 Zm00001d026435
OG0002446	Gh_A05G0832	Zm00001d048620
OG0002446	 Gh_D05G0954	Zm00001d048620
OG0002446	 Gh_Sca117216G01	Zm00001d048620
OG0002446	 Gh_D07G0943	Zm00001d048620
OG0002446	 Gh_A07G0874	Zm00001d048620
OG0002446	 Gh_A03G0329	Zm00001d048620
OG0002446	 Gh_D03G1248	Zm00001d048620
OG0002446	 Gh_D04G0585	Zm00001d048620
OG0002446	 Gh_A05G3060	Zm00001d048620
OG0002446	 Gh_D10G2212	Zm00001d048620
OG0002446	 Gh_Sca006097G01	Zm00001d048620
OG0002452	Gh_A08G0025	Zm00001d044533
OG0002452	Gh_A08G0025	 Zm00001d009763
OG0002452	 Gh_D08G0064	Zm00001d044533
OG0002452	 Gh_D08G0064	 Zm00001d009763
OG0002452	 Gh_D05G0873	Zm00001d044533
OG0002452	 Gh_D05G0873	 Zm00001d009763
OG0002452	 Gh_A05G0741	Zm00001d044533
OG0002452	 Gh_A05G0741	 Zm00001d009763
OG0002452	 Gh_D01G2229	Zm00001d044533
OG0002452	 Gh_D01G2229	 Zm00001d009763
OG0002452	 Gh_D09G1556	Zm00001d044533
OG0002452	 Gh_D09G1556	 Zm00001d009763
OG0002452	 Gh_A09G1537	Zm00001d044533
OG0002452	 Gh_A09G1537	 Zm00001d009763
OG0002453	Gh_D09G1500	Zm00001d047772
OG0002453	Gh_D09G1500	 Zm00001d028679
OG0002453	 Gh_A09G1490	Zm00001d047772
OG0002453	 Gh_A09G1490	 Zm00001d028679
OG0002453	 Gh_A04G0672	Zm00001d047772
OG0002453	 Gh_A04G0672	 Zm00001d028679
OG0002453	 Gh_D04G1137	Zm00001d047772
OG0002453	 Gh_D04G1137	 Zm00001d028679
OG0002453	 Gh_Sca133581G01	Zm00001d047772
OG0002453	 Gh_Sca133581G01	 Zm00001d028679
OG0002453	 Gh_A05G3071	Zm00001d047772
OG0002453	 Gh_A05G3071	 Zm00001d028679
OG0002453	 Gh_D04G0572	Zm00001d047772
OG0002453	 Gh_D04G0572	 Zm00001d028679
OG0002453	 Gh_A06G1559	Zm00001d047772
OG0002453	 Gh_A06G1559	 Zm00001d028679
OG0002453	 Gh_D06G1817	Zm00001d047772
OG0002453	 Gh_D06G1817	 Zm00001d028679
OG0002454	Gh_A04G0506	Zm00001d000154
OG0002454	Gh_A04G0506	 Zm00001d000092
OG0002454	Gh_A04G0506	 Zm00001d004908
OG0002454	Gh_A04G0506	 Zm00001d042766
OG0002454	Gh_A04G0506	 Zm00001d012291
OG0002454	 Gh_D04G0949	Zm00001d000154
OG0002454	 Gh_D04G0949	 Zm00001d000092
OG0002454	 Gh_D04G0949	 Zm00001d004908
OG0002454	 Gh_D04G0949	 Zm00001d042766
OG0002454	 Gh_D04G0949	 Zm00001d012291
OG0002454	 Gh_A09G1301	Zm00001d000154
OG0002454	 Gh_A09G1301	 Zm00001d000092
OG0002454	 Gh_A09G1301	 Zm00001d004908
OG0002454	 Gh_A09G1301	 Zm00001d042766
OG0002454	 Gh_A09G1301	 Zm00001d012291
OG0002454	 Gh_D09G1312	Zm00001d000154
OG0002454	 Gh_D09G1312	 Zm00001d000092
OG0002454	 Gh_D09G1312	 Zm00001d004908
OG0002454	 Gh_D09G1312	 Zm00001d042766
OG0002454	 Gh_D09G1312	 Zm00001d012291
OG0002454	 Gh_A01G1759	Zm00001d000154
OG0002454	 Gh_A01G1759	 Zm00001d000092
OG0002454	 Gh_A01G1759	 Zm00001d004908
OG0002454	 Gh_A01G1759	 Zm00001d042766
OG0002454	 Gh_A01G1759	 Zm00001d012291
OG0002454	 Gh_D01G2004	Zm00001d000154
OG0002454	 Gh_D01G2004	 Zm00001d000092
OG0002454	 Gh_D01G2004	 Zm00001d004908
OG0002454	 Gh_D01G2004	 Zm00001d042766
OG0002454	 Gh_D01G2004	 Zm00001d012291
OG0002456	Gh_D09G2105	Zm00001d034413
OG0002456	Gh_D09G2105	 Zm00001d033447
OG0002456	Gh_D09G2105	 Zm00001d003801
OG0002456	 Gh_A09G1908	Zm00001d034413
OG0002456	 Gh_A09G1908	 Zm00001d033447
OG0002456	 Gh_A09G1908	 Zm00001d003801
OG0002456	 Gh_A09G1909	Zm00001d034413
OG0002456	 Gh_A09G1909	 Zm00001d033447
OG0002456	 Gh_A09G1909	 Zm00001d003801
OG0002456	 Gh_D09G2106	Zm00001d034413
OG0002456	 Gh_D09G2106	 Zm00001d033447
OG0002456	 Gh_D09G2106	 Zm00001d003801
OG0002456	 Gh_D12G0031	Zm00001d034413
OG0002456	 Gh_D12G0031	 Zm00001d033447
OG0002456	 Gh_D12G0031	 Zm00001d003801
OG0002456	 Gh_A12G2513	Zm00001d034413
OG0002456	 Gh_A12G2513	 Zm00001d033447
OG0002456	 Gh_A12G2513	 Zm00001d003801
OG0002458	Gh_A02G0006	Zm00001d005037
OG0002458	Gh_A02G0006	 Zm00001d052375
OG0002458	Gh_D13G0943	Zm00001d049224
OG0002458	Gh_D13G0943	 Zm00001d004650
OG0002458	Gh_D13G0943	 Zm00001d042365
OG0002458	 Gh_A13G1334	Zm00001d049224
OG0002458	 Gh_A13G1334	 Zm00001d004650
OG0002458	 Gh_A13G1334	 Zm00001d042365
OG0002458	 Gh_D04G0209	Zm00001d049224
OG0002458	 Gh_D04G0209	 Zm00001d004650
OG0002458	 Gh_D04G0209	 Zm00001d042365
OG0002458	 Gh_A05G3376	Zm00001d049224
OG0002458	 Gh_A05G3376	 Zm00001d004650
OG0002458	 Gh_A05G3376	 Zm00001d042365
OG0002459	Gh_A07G1091	Zm00001d011843
OG0002459	Gh_A07G1091	 Zm00001d038081
OG0002459	Gh_A07G1091	 Zm00001d009971
OG0002459	 Gh_D07G1191	Zm00001d011843
OG0002459	 Gh_D07G1191	 Zm00001d038081
OG0002459	 Gh_D07G1191	 Zm00001d009971
OG0002459	 Gh_D09G1045	Zm00001d011843
OG0002459	 Gh_D09G1045	 Zm00001d038081
OG0002459	 Gh_D09G1045	 Zm00001d009971
OG0002459	 Gh_A09G1024	Zm00001d011843
OG0002459	 Gh_A09G1024	 Zm00001d038081
OG0002459	 Gh_A09G1024	 Zm00001d009971
OG0002459	 Gh_A05G0591	Zm00001d011843
OG0002459	 Gh_A05G0591	 Zm00001d038081
OG0002459	 Gh_A05G0591	 Zm00001d009971
OG0002459	 Gh_D05G0721	Zm00001d011843
OG0002459	 Gh_D05G0721	 Zm00001d038081
OG0002459	 Gh_D05G0721	 Zm00001d009971
OG0002459	 Gh_D08G0138	Zm00001d011843
OG0002459	 Gh_D08G0138	 Zm00001d038081
OG0002459	 Gh_D08G0138	 Zm00001d009971
OG0002459	 Gh_D10G1921	Zm00001d011843
OG0002459	 Gh_D10G1921	 Zm00001d038081
OG0002459	 Gh_D10G1921	 Zm00001d009971
OG0002459	 Gh_A10G1664	Zm00001d011843
OG0002459	 Gh_A10G1664	 Zm00001d038081
OG0002459	 Gh_A10G1664	 Zm00001d009971
OG0002460	Gh_D02G0062	Zm00001d023371
OG0002460	Gh_D02G0062	 Zm00001d044694
OG0002460	Gh_D02G0062	 Zm00001d039719
OG0002460	Gh_D02G0062	 Zm00001d010395
OG0002460	 Gh_A02G0049	Zm00001d023371
OG0002460	 Gh_A02G0049	 Zm00001d044694
OG0002460	 Gh_A02G0049	 Zm00001d039719
OG0002460	 Gh_A02G0049	 Zm00001d010395
OG0002460	 Gh_D10G1153	Zm00001d023371
OG0002460	 Gh_D10G1153	 Zm00001d044694
OG0002460	 Gh_D10G1153	 Zm00001d039719
OG0002460	 Gh_D10G1153	 Zm00001d010395
OG0002460	 Gh_A10G1322	Zm00001d023371
OG0002460	 Gh_A10G1322	 Zm00001d044694
OG0002460	 Gh_A10G1322	 Zm00001d039719
OG0002460	 Gh_A10G1322	 Zm00001d010395
OG0002461	Gh_A05G0587	Zm00001d005502
OG0002461	Gh_A05G0587	 Zm00001d019920
OG0002461	 Gh_D09G1050	Zm00001d005502
OG0002461	 Gh_D09G1050	 Zm00001d019920
OG0002461	 Gh_A09G1029	Zm00001d005502
OG0002461	 Gh_A09G1029	 Zm00001d019920
OG0002461	 Gh_A13G1896	Zm00001d005502
OG0002461	 Gh_A13G1896	 Zm00001d019920
OG0002461	 Gh_D13G2283	Zm00001d005502
OG0002461	 Gh_D13G2283	 Zm00001d019920
OG0002461	 Gh_D05G0717	Zm00001d005502
OG0002461	 Gh_D05G0717	 Zm00001d019920
OG0002461	 Gh_A07G1087	Zm00001d005502
OG0002461	 Gh_A07G1087	 Zm00001d019920
OG0002461	 Gh_D07G1187	Zm00001d005502
OG0002461	 Gh_D07G1187	 Zm00001d019920
OG0002462	Gh_D08G1320	Zm00001d007205
OG0002462	Gh_D08G1320	 Zm00001d022563
OG0002462	Gh_D08G1320	 Zm00001d047661
OG0002462	Gh_D08G1320	 Zm00001d003117
OG0002462	Gh_D08G1320	 Zm00001d028866
OG0002462	Gh_D08G1320	 Zm00001d025194
OG0002462	 Gh_A08G1041	Zm00001d007205
OG0002462	 Gh_A08G1041	 Zm00001d022563
OG0002462	 Gh_A08G1041	 Zm00001d047661
OG0002462	 Gh_A08G1041	 Zm00001d003117
OG0002462	 Gh_A08G1041	 Zm00001d028866
OG0002462	 Gh_A08G1041	 Zm00001d025194
OG0002462	 Gh_A11G0999	Zm00001d007205
OG0002462	 Gh_A11G0999	 Zm00001d022563
OG0002462	 Gh_A11G0999	 Zm00001d047661
OG0002462	 Gh_A11G0999	 Zm00001d003117
OG0002462	 Gh_A11G0999	 Zm00001d028866
OG0002462	 Gh_A11G0999	 Zm00001d025194
OG0002462	 Gh_D11G1154	Zm00001d007205
OG0002462	 Gh_D11G1154	 Zm00001d022563
OG0002462	 Gh_D11G1154	 Zm00001d047661
OG0002462	 Gh_D11G1154	 Zm00001d003117
OG0002462	 Gh_D11G1154	 Zm00001d028866
OG0002462	 Gh_D11G1154	 Zm00001d025194
OG0002462	 Gh_A11G1000	Zm00001d007205
OG0002462	 Gh_A11G1000	 Zm00001d022563
OG0002462	 Gh_A11G1000	 Zm00001d047661
OG0002462	 Gh_A11G1000	 Zm00001d003117
OG0002462	 Gh_A11G1000	 Zm00001d028866
OG0002462	 Gh_A11G1000	 Zm00001d025194
OG0002462	 Gh_A12G1150	Zm00001d007205
OG0002462	 Gh_A12G1150	 Zm00001d022563
OG0002462	 Gh_A12G1150	 Zm00001d047661
OG0002462	 Gh_A12G1150	 Zm00001d003117
OG0002462	 Gh_A12G1150	 Zm00001d028866
OG0002462	 Gh_A12G1150	 Zm00001d025194
OG0002462	 Gh_D12G1269	Zm00001d007205
OG0002462	 Gh_D12G1269	 Zm00001d022563
OG0002462	 Gh_D12G1269	 Zm00001d047661
OG0002462	 Gh_D12G1269	 Zm00001d003117
OG0002462	 Gh_D12G1269	 Zm00001d028866
OG0002462	 Gh_D12G1269	 Zm00001d025194
OG0002462	 Gh_A07G1163	Zm00001d007205
OG0002462	 Gh_A07G1163	 Zm00001d022563
OG0002462	 Gh_A07G1163	 Zm00001d047661
OG0002462	 Gh_A07G1163	 Zm00001d003117
OG0002462	 Gh_A07G1163	 Zm00001d028866
OG0002462	 Gh_A07G1163	 Zm00001d025194
OG0002462	 Gh_D07G1262	Zm00001d007205
OG0002462	 Gh_D07G1262	 Zm00001d022563
OG0002462	 Gh_D07G1262	 Zm00001d047661
OG0002462	 Gh_D07G1262	 Zm00001d003117
OG0002462	 Gh_D07G1262	 Zm00001d028866
OG0002462	 Gh_D07G1262	 Zm00001d025194
OG0002463	Gh_A11G2753	Zm00001d020516
OG0002463	Gh_A11G2753	 Zm00001d020515
OG0002463	 Gh_D11G3082	Zm00001d020516
OG0002463	 Gh_D11G3082	 Zm00001d020515
OG0002463	Gh_A02G0828	Zm00001d052615
OG0002463	Gh_A02G0828	 Zm00001d049681
OG0002463	Gh_A02G0828	 Zm00001d052370
OG0002463	 Gh_D02G0878	Zm00001d052615
OG0002463	 Gh_D02G0878	 Zm00001d049681
OG0002463	 Gh_D02G0878	 Zm00001d052370
OG0002463	 Gh_D06G0205	Zm00001d052615
OG0002463	 Gh_D06G0205	 Zm00001d049681
OG0002463	 Gh_D06G0205	 Zm00001d052370
OG0002463	 Gh_A06G0212	Zm00001d052615
OG0002463	 Gh_A06G0212	 Zm00001d049681
OG0002463	 Gh_A06G0212	 Zm00001d052370
OG0002463	 Gh_D06G0235	Zm00001d052615
OG0002463	 Gh_D06G0235	 Zm00001d049681
OG0002463	 Gh_D06G0235	 Zm00001d052370
OG0002464	Gh_D06G0263	Zm00001d032306
OG0002464	Gh_D06G0263	 Zm00001d050307
OG0002464	Gh_D06G0263	 Zm00001d005684
OG0002464	Gh_D06G0263	 Zm00001d020315
OG0002464	 Gh_A06G1879	Zm00001d032306
OG0002464	 Gh_A06G1879	 Zm00001d050307
OG0002464	 Gh_A06G1879	 Zm00001d005684
OG0002464	 Gh_A06G1879	 Zm00001d020315
OG0002464	 Gh_A01G1053	Zm00001d032306
OG0002464	 Gh_A01G1053	 Zm00001d050307
OG0002464	 Gh_A01G1053	 Zm00001d005684
OG0002464	 Gh_A01G1053	 Zm00001d020315
OG0002464	 Gh_D01G1098	Zm00001d032306
OG0002464	 Gh_D01G1098	 Zm00001d050307
